ABCD1	ABCD1
ABCD1	BCAP29
ABCD1	C4orf3
ABCD1	CANX
ABCD1	CLGN
ABCD1	CLPTM1L
ABCD1	CYBC1
ABCD1	DEGS1
ABCD1	DERL1
ABCD1	DNAJC1
ABCD1	ERGIC1
ABCD1	GPR108
ABCD1	LMAN2L
ABCD1	LMBRD2
ABCD1	LPGAT1
ABCD1	NCEH1
ABCD1	PIGG
ABCD1	RETREG3
ABCD1	SLC35E1
ABCD1	TMEM43
ABCD1	TMEM62
ABCD1	TMEM63B
ABCD1	TMTC3
ABCD1	TXNDC11
ABCD3	ABCD3
ABCD3	ATP5MD
ABCD3	ATP5ME
ABCD3	ATP5MG
ABCD3	ATP5PB
ABCD3	ATP6
ABCD3	DNAJC11
ABCD3	F2RL1
ABCD3	OMA1
ABCD3	OSBPL8
ABCD3	PEX26
ABCD3	RETSAT
ABCD3	SGPP1
ABCD3	SLC25A1
ABCD3	SLC25A30
ABCD3	SLC44A3
ABCD3	TM7SF3
ABCD3	TMEM120A
ABCD3	TMEM63A
ABCD3	TMEM9
ABCD4	ABCD4
ABCD4	EPHX1
ABCE1	ABCE1
ABCE1	ARL5B
ABCE1	GNL3
ABCE1	MED15
ABCE1	NOL8
ABCE1	REXO4
ABCE1	WDR46
ABCF1	ABCF1
ABCF1	MBD3
ABCF1	NKRF
ABCF2	ABCF2
ABCF2	CACUL1
ABCF2	CKAP5
ABCF2	DNAJB6
ABCF2	FEM1B
ABCF2	IPO5
ABCF2	KPNA1
ABCF2	KPNA4
ABCF2	NTMT1
ABCF2	TNPO1
ABCF3	ABCF3
ABCF3	ARFGEF1
ABCF3	DNM1L
ABCF3	HSPA4
ABCF3	MAP3K7
ABCF3	MIEN1
ABCF3	OSBPL2
ABCG1	ABCG1
ABCG1	BTN3A1
ABCG1	BTN3A2
ABCG1	HLA-A
ABCG1	HLA-E
ABCG1	HLA-F
ABCG1	HLA-G
ABCG1	TAP2
ABCG1	TAPBP
ABCG1	TMEM159
ABCG1	VAMP5
ABCG2	ABCG2
ABCG2	ACBD7
ABCG2	ALDH1A3
ABCG2	ANLN
ABCG2	ATAD2
ABCG2	ATAD2B
ABCG2	AURKB
ABCG2	BCAS1
ABCG2	BEND3
ABCG2	BIRC5
ABCG2	BRI3BP
ABCG2	CCNB1
ABCG2	CCNB2
ABCG2	CD28
ABCG2	CD320
ABCG2	CD3D
ABCG2	CD7
ABCG2	CD8B
ABCG2	CDCA5
ABCG2	CDCA7L
ABCG2	CDCA8
ABCG2	CENPH
ABCG2	CEP152
ABCG2	CHAF1B
ABCG2	CHEK1
ABCG2	CHTF18
ABCG2	CKAP2
ABCG2	CPA4
ABCG2	CPLX2
ABCG2	DUSP27
ABCG2	ECT2
ABCG2	ELOVL5
ABCG2	EZH2
ABCG2	FADS2
ABCG2	FANCD2
ABCG2	FAR1
ABCG2	FDFT1
ABCG2	GALNT6
ABCG2	GINS4
ABCG2	GPA33
ABCG2	GTSF1
ABCG2	HELLS
ABCG2	HPDL
ABCG2	IGF2BP1
ABCG2	INCENP
ABCG2	KIAA1324
ABCG2	KIF20A
ABCG2	KIF22
ABCG2	KIF4A
ABCG2	KIR3DL2
ABCG2	LCOR
ABCG2	LEF1
ABCG2	MAGEA4
ABCG2	MGAT5
ABCG2	MTF2
ABCG2	MUC5AC
ABCG2	NCAM2
ABCG2	NDC80
ABCG2	NPAT
ABCG2	NSD2
ABCG2	NUF2
ABCG2	ORC1
ABCG2	PCLAF
ABCG2	PGR
ABCG2	PKMYT1
ABCG2	PLK1
ABCG2	PLPP2
ABCG2	POLE
ABCG2	PORCN
ABCG2	PRR3
ABCG2	RACGAP1
ABCG2	RAD18
ABCG2	SCML2
ABCG2	SERPINB5
ABCG2	SIGMAR1
ABCG2	SLC19A1
ABCG2	SLC1A3
ABCG2	SLC26A2
ABCG2	SLC5A6
ABCG2	SLC7A1
ABCG2	SMIM13
ABCG2	SPC25
ABCG2	SREBF1
ABCG2	TDRKH
ABCG2	TIPIN
ABCG2	TMEM97
ABCG2	TNFRSF18
ABCG2	TP53
ABCG2	TPX2
ABCG2	TRPS1
ABCG2	TUSC3
ABCG2	UBE2S
ABCG2	UBE2T
ABCG2	UPK1B
ABCG2	UPK3B
ABCG2	WDHD1
ABCG2	WDR76
ABCG2	XXYLT1
ABCG2	ZBTB33
ABCG2	ZDHHC20
ABCG2	ZFC3H1
ABCG2	ZNHIT3
ABHD10	ABHD10
ABHD10	ACAT1
ABHD10	ACOT1
ABHD10	ACOT2
ABHD10	AFG1L
ABHD10	AK3
ABHD10	ANKRD12
ABHD10	ATP5F1A
ABHD10	ATP5F1B
ABHD10	ATP5PO
ABHD10	ATPAF2
ABHD10	BCKDHA
ABHD10	C8orf82
ABHD10	COQ5
ABHD10	CRAT
ABHD10	DECR1
ABHD10	DLD
ABHD10	DLST
ABHD10	ECI1
ABHD10	ETFA
ABHD10	ETFB
ABHD10	FAHD2A
ABHD10	FAHD2B
ABHD10	HIBADH
ABHD10	HINT2
ABHD10	HSCB
ABHD10	HSDL2
ABHD10	IBA57
ABHD10	IVD
ABHD10	L2HGDH
ABHD10	MCCC2
ABHD10	MRPS36
ABHD10	NDUFAF5
ABHD10	NDUFAF6
ABHD10	NMNAT3
ABHD10	OXSM
ABHD10	PPA2
ABHD10	RBM47
ABHD10	SDHB
ABHD10	SIRT3
ABHD10	SUCLA2
ABHD10	TRMU
ABHD10	TUFM
ABHD11	ABHD11
ABHD11	ADCK1
ABHD11	ATP5F1E
ABHD11	ATP5S
ABHD11	CMC2
ABHD11	COMTD1
ABHD11	COQ10B
ABHD11	CS
ABHD11	CYCS
ABHD11	DLAT
ABHD11	FDX2
ABHD11	FIS1
ABHD11	GLRX5
ABHD11	GOT2
ABHD11	IDH3B
ABHD11	ISCU
ABHD11	METTL17
ABHD11	NDUFAF3
ABHD11	NDUFAF4
ABHD11	NUDT19
ABHD11	NUDT9
ABHD11	OXCT1
ABHD11	PDHA1
ABHD11	PDHX
ABHD11	PIP4K2C
ABHD11	PNPLA4
ABHD11	PPIF
ABHD11	PTGES2
ABHD11	SARS2
ABHD11	SDHAF4
ABHD11	TXN2
ABHD12	ABHD12
ABHD12	APMAP
ABHD12	B3GAT3
ABHD12	BNIP1
ABHD12	CASC4
ABHD12	CKAP4
ABHD12	DDOST
ABHD12	DNAJC25
ABHD12	ERGIC2
ABHD12	ERGIC3
ABHD12	GALNT10
ABHD12	GNPTAB
ABHD12	GPR107
ABHD12	LMAN1
ABHD12	MAN1B1
ABHD12	MOSPD2
ABHD12	MTDH
ABHD12	NCSTN
ABHD12	SSR1
ABHD12	SSR4
ABHD12	TM9SF2
ABHD12	TMED1
ABHD12	TMED10
ABHD12	TMED2
ABHD12	TMED9
ABHD12	TMEM165
ABHD12	TRAM1
ABHD12	TSPO
ABHD13	ABHD13
ABHD13	C3orf67
ABHD13	INO80E
ABHD13	SLC7A1
ABHD13	ZDHHC20
ABHD14A-ACY1	ABHD14A-ACY1
ABHD14A-ACY1	ACADM
ABHD14A-ACY1	ACADSB
ABHD14A-ACY1	ACOX1
ABHD14A-ACY1	ACOX2
ABHD14A-ACY1	ACSM2A
ABHD14A-ACY1	ACSM2B
ABHD14A-ACY1	ADH6
ABHD14A-ACY1	AGMAT
ABHD14A-ACY1	AGXT2
ABHD14A-ACY1	ALDH1B1
ABHD14A-ACY1	ALDH4A1
ABHD14A-ACY1	ANPEP
ABHD14A-ACY1	AOX1
ABHD14A-ACY1	ASPDH
ABHD14A-ACY1	ASS1
ABHD14A-ACY1	ATP6V1G2
ABHD14A-ACY1	BPHL
ABHD14A-ACY1	CRHBP
ABHD14A-ACY1	CYP27A1
ABHD14A-ACY1	D2HGDH
ABHD14A-ACY1	DAO
ABHD14A-ACY1	DCXR
ABHD14A-ACY1	DDC
ABHD14A-ACY1	ECHDC2
ABHD14A-ACY1	FMO5
ABHD14A-ACY1	FTCD
ABHD14A-ACY1	GATM
ABHD14A-ACY1	GGACT
ABHD14A-ACY1	GGH
ABHD14A-ACY1	GK
ABHD14A-ACY1	GLDC
ABHD14A-ACY1	GLYAT
ABHD14A-ACY1	GLYATL1
ABHD14A-ACY1	GLYCTK
ABHD14A-ACY1	GPX3
ABHD14A-ACY1	HAO2
ABHD14A-ACY1	HOGA1
ABHD14A-ACY1	HPD
ABHD14A-ACY1	MARC1
ABHD14A-ACY1	MGAM
ABHD14A-ACY1	MIOX
ABHD14A-ACY1	MME
ABHD14A-ACY1	MSRA
ABHD14A-ACY1	PALM3
ABHD14A-ACY1	PC
ABHD14A-ACY1	PIPOX
ABHD14A-ACY1	PRDM10
ABHD14A-ACY1	QPRT
ABHD14A-ACY1	RNASE6
ABHD14A-ACY1	SARDH
ABHD14A-ACY1	SAT2
ABHD14A-ACY1	SFXN5
ABHD14A-ACY1	SLC22A6
ABHD14A-ACY1	SLC23A1
ABHD14A-ACY1	SLC47A2
ABHD14A-ACY1	SLC5A10
ABHD14A-ACY1	SLC6A19
ABHD14A-ACY1	SLC9A3R1
ABHD14A-ACY1	SORD
ABHD14A-ACY1	SUGCT
ABHD14A-ACY1	SULT1B1
ABHD14A-ACY1	TINAG
ABHD14A-ACY1	TKFC
ABHD14B	ABHD14B
ABHD14B	ATP6V1B2
ABHD14B	DBI
ABHD14B	MOCS1
ABHD14B	PTGR1
ABHD14B	SELENBP1
ABHD14B	SEPHS2
ABHD14B	WDSUB1
ABHD16A	ABHD16A
ABHD16A	ANO10
ABHD16A	LCLAT1
ABHD16A	TM9SF1
ABHD17A	ABHD17A
ABHD17A	ENDOD1
ABHD17A	RAB12
ABHD17A	RNASEK
ABHD17A	SORL1
ABHD17B	ABHD17B
ABHD18	ABHD18
ABHD2	ABHD2
ABHD3	ABHD3
ABHD3	CSNK1G2
ABHD3	KIF23
ABHD3	SPPL2A
ABHD4	ABHD4
ABHD4	ANKS1A
ABHD4	KLHL22
ABHD4	NAP1L5
ABHD4	NPRL2
ABHD4	PFKM
ABHD4	PPP6R2
ABHD4	TBC1D17
ABHD4	TOLLIP
ABHD5	ABHD5
ABHD5	ADD2
ABHD5	AHSP
ABHD5	ANK1
ABHD5	ARG1
ABHD5	BLVRB
ABHD5	BPGM
ABHD5	C9orf40
ABHD5	CA1
ABHD5	CA3
ABHD5	CBLB
ABHD5	CEP164
ABHD5	CHST9
ABHD5	CYP3A5
ABHD5	DDI2
ABHD5	EMB
ABHD5	EPB41
ABHD5	EPB42
ABHD5	FBXO7
ABHD5	FTH1
ABHD5	FTL
ABHD5	GYPA
ABHD5	GYPC
ABHD5	H3.Y
ABHD5	HBA1
ABHD5	HBB
ABHD5	HBD
ABHD5	HBG1
ABHD5	HBG2
ABHD5	HBM
ABHD5	HBQ1
ABHD5	HBZ
ABHD5	HMBS
ABHD5	HMCN2
ABHD5	KBTBD2
ABHD5	LIFR
ABHD5	PIK3C2B
ABHD5	POLM
ABHD5	PRDX2
ABHD5	REV3L
ABHD5	RFESD
ABHD5	RHCE
ABHD5	RNF123
ABHD5	RPIA
ABHD5	SEC14L4
ABHD5	SLC14A1
ABHD5	SLC4A1
ABHD5	SNCA
ABHD5	SPTA1
ABHD5	SPTB
ABHD5	STOM
ABHD5	TUBB1
ABHD5	UBAC1
ABHD5	VPS54
ABHD5	YIF1A
ABHD5	YOD1
ABHD5	ZNF276
ABHD5	ZNF420
ABHD6	ABHD6
ABHD6	ARSF
ABI1	ABI1
ABI1	ANXA6
ABI1	ARRB1
ABI1	BRK1
ABI1	HOMER3
ABI1	LRP1
ABI1	MINK1
ABI1	PIP4K2B
ABI1	SEC23A
ABI2	ABI2
ABI2	INPP5F
ABI2	OTUD7B
ABI3	ABI3
ABI3	ADPRH
ABI3	ANXA5
ABI3	GIMAP1
ABI3	GIMAP1-GIMAP5
ABI3	GIMAP4
ABI3	GIMAP7
ABI3	IRAK3
ABI3	RGS3
ABI3	SH3GLB1
ABI3	SOS1
ABI3	STAT5B
ABI3BP	ABI3BP
ABI3BP	DPT
ABI3BP	FGL2
ABI3BP	PCOLCE
ABL1	ABL1
ABL2	ABL2
ABLIM1	ABLIM1
ABLIM1	PARD3
ABLIM1	STXBP4
ABLIM2	ABLIM2
ABLIM2	CTIF
ABLIM2	DCDC2
ABLIM2	FERMT2
ABLIM2	ITGA8
ABLIM2	MAPK11
ABLIM2	SYNPO
ABLIM3	ABLIM3
ABLIM3	ADSSL1
ABLIM3	AMPD2
ABLIM3	ARHGEF16
ABLIM3	ASXL2
ABLIM3	CNDP2
ABLIM3	DUSP19
ABLIM3	ENO3
ABLIM3	EPPK1
ABLIM3	FAM110C
ABLIM3	FBXL8
ABLIM3	KIAA1671
ABLIM3	MPI
ABLIM3	MTR
ABLIM3	PFKL
ABLIM3	PGM3
ABLIM3	PLCB1
ABLIM3	PRPS1
ABLIM3	PRPSAP2
ABLIM3	THNSL2
ABLIM3	TRIM55
ABLIM3	ZNF395
ABO	ABO
ABR	ABR
ABR	CAMK1D
ABR	CEBPA
ABR	CORO7
ABR	CYTH4
ABR	DTX3L
ABR	IKBKG
ABR	INPP4A
ABR	LGALS3
ABR	LRCH4
ABR	LYSMD2
ABR	OTULINL
ABR	PPP6R1
ABR	SBF1
ABR	STK17A
ABR	SYK
ABR	UBLCP1
ABR	UHRF1BP1
ABRACL	ABRACL
ABRACL	BIN1
ABRACL	NPL
ABRACL	RASA4
ABRAXAS1	ABRAXAS1
ABRAXAS1	C19orf53
ABRAXAS1	HCFC2
ABRAXAS1	MBD1
ABRAXAS1	TLE1
ABRAXAS2	ABRAXAS2
ABRAXAS2	ACTR1B
ABRAXAS2	BABAM1
ABRAXAS2	BABAM2
ABRAXAS2	CC2D1B
ABRAXAS2	DCTN4
ABRAXAS2	DCTN5
ABRAXAS2	DCTN6
ABT1	ABT1
ABT1	BMS1
ABT1	CHD1
ABT1	CMSS1
ABT1	DDX10
ABT1	DDX47
ABT1	DDX50
ABT1	DNAJC3
ABT1	DNMT1
ABT1	GPATCH4
ABT1	HAT1
ABT1	HEATR1
ABT1	IMP3
ABT1	IMP4
ABT1	KPNA2
ABT1	MPHOSPH10
ABT1	MRTO4
ABT1	NAT10
ABT1	NOC4L
ABT1	NOL11
ABT1	NOL6
ABT1	NOL7
ABT1	NOM1
ABT1	NOP14
ABT1	NSUN5
ABT1	NVL
ABT1	POLD4
ABT1	RCL1
ABT1	SENP1
ABT1	TBL3
ABT1	TK1
ABT1	TRIP12
ABT1	UBE2C
ABT1	UCK2
ABT1	UTP15
ABT1	UTP18
ABT1	WDR43
ABTB1	ABTB1
ABTB2	ABTB2
ACAA1	ACAA1
ACAA1	ACOX1
ACAA1	ACOX2
ACAA1	ACSM2B
ACAA1	ADHFE1
ACAA1	D2HGDH
ACAA1	DNAJC12
ACAA1	ECHS1
ACAA1	FBP1
ACAA1	GK
ACAA1	GLDC
ACAA1	GLYAT
ACAA1	GLYCTK
ACAA1	GPX3
ACAA1	HIBCH
ACAA1	IYD
ACAA1	MARC2
ACAA1	NAPEPLD
ACAA1	OAT
ACAA1	PC
ACAA1	PCYT2
ACAA1	PDSS2
ACAA1	PEPD
ACAA1	PTPRD
ACAA1	QPRT
ACAA1	SLC47A2
ACAA1	SORD
ACAA1	SUGCT
ACAA1	TKFC
ACAA2	ACAA2
