NKIRAS1	ARL4C
NKIRAS1	SLAMF1
TWF2	ACTA2
TWF2	TMOD3
TWF2	ACTC1
TWF2	ACTBL2
TWF2	ACTB
TWF2	BCL7C
TWF2	BCL7A
MBTPS2	TMEM66
MBTPS2	IL17RC
MBTPS1	SIAE
MBTPS1	TAZ
EIF4G3	RBFOX2
EIF4G3	COMTD1
EIF4G3	FAM46A
EIF4G3	EPHA1
EIF4G3	EIF4E
EIF4G3	HAO2
EIF4G3	WDYHV1
EIF4G3	C19orf75
EIF4G3	KPTN
FTSJD2	SPATA1
FTSJD2	GTF2E2
FTSJD2	WASF3
EIF4G1	EIF3I
EIF4G1	EMILIN1
EIF4G1	MAMDC2
EIF4G1	EIF4E
AKAP14	OCIAD1
AKAP14	SPA17
AKAP14	EFCAB7
WDR59	KIAA1683
WDR59	RANGRF
WDR59	TSPYL6
WDR59	SKP2
WDR59	PITHD1
WDR59	NUP54
WDR59	CRYL1
WDR59	GRB10
WDR59	AVIL
WDR59	UEVLD
WDR59	DOCK5
WDR59	GATSL3
WDR59	CRNN
WDR59	TXNDC5
WDR59	SEC13
FAT3	PDGFB
FAT3	RPL28
FAT3	SIRT6
FAT3	COMMD2
FAT3	DCDC2B
FAT3	DDX39A
FAT3	DKKL1
FAT3	ZBBX
FAT3	AKT2
FAT3	XCL1
FAT3	IL17RE
FAT3	PSG1
FAT3	C14orf79
FAT1	PDGFB
FAT1	SIRT6
FAT1	GML
FAT1	IFNE
FAT1	ST8SIA4
FAT1	PSG8
FAT1	DKKL1
FAT1	NXPH2
FAT1	FAM5C
FAT1	SLAMF1
GRB2	ERRFI1
GRB2	MAP4K5
GRB2	DOCK1
GRB2	DOCK4
GRB2	DOCK5
GRB2	DNM1
GRB2	DNM3
GRB2	DNM2
GRB2	THEMIS
GRB2	PIK3AP1
GRB2	PTPN23
GRB2	VPS37B
GRB2	SNX18
GRB2	FAM125A
GRB2	CBLB
GRB2	STAMBP
GRB2	ZMYM6
GRB2	NCKIPSD
GRB2	SPATA2L
GRB2	PIK3C2B
GRB2	TNK2
GRB2	SOS2
GRB2	SOS1
GRB2	CBL
GRB2	CYLD
GRB2	ELMO2
GRB2	WIPF3
GRB2	WIPF2
GRB2	WIPF1
ULBP2	FCGRT
ULBP2	SLC39A5
ULBP2	MED21
ULBP2	GJB7
ULBP2	HOXB5
ULBP2	MTUS2
ULBP2	TNFSF8
ULBP2	SLC4A8
ULBP2	TMEM30B
ULBP2	ANKRD12
ULBP2	DUS4L
ULBP3	PVR
ULBP3	CEACAM21
ULBP3	IL27RA
ULBP3	GJB7
ULBP3	CCNL2
ULBP3	C6orf72
ULBP3	FCGR1A
ULBP3	ULBP1
ULBP3	CD1B
ULBP3	TMEM30B
ULBP3	TNFSF8
ULBP3	SLC39A5
ULBP3	FCGRT
PSG8	C3orf64
PSG8	MEGF8
PSG8	LOXL2
PSG8	TCTN1
PSG8	MKS1
PSG8	PDPR
PSG8	CAPN2
PSG8	SDF2L1
PSG8	ZMYM2
PSG8	HLA-DPB1
PSG8	SEL1L
PSG8	ANKRD46
PSG8	CELSR3
PSG8	FAT4
PSG8	GALNS
PSG8	CELSR2
PSG8	TUBB1
PSG8	MCM9
PSG8	MCM8
PSG8	RBM45
PSG8	GFM2
PSG8	FREM2
PSG8	PSG4
PSG8	PSG1
FAT4	PDGFB
FAT4	DNA2
FAT4	RPL28
FAT4	DDX39A
FAT4	SIRT6
FAT4	IFNE
FAT4	XCL1
FAT4	ZBBX
FAT4	NXPH2
FAT4	DKKL1
FAT4	DCDC2B
FAT4	CEACAM21
